"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00014764","43.64222","-70.30444","13.7","2019-04-06","43","61","35"
"USW00014764","43.64222","-70.30444","13.7","2019-04-07","47","59","33"
"USW00014764","43.64222","-70.30444","13.7","2019-04-08","38","46","30"
"USW00014764","43.64222","-70.30444","13.7","2019-04-09","31","35","29"
"USW00014764","43.64222","-70.30444","13.7","2019-04-10","36","40","30"
"USW00014764","43.64222","-70.30444","13.7","2019-04-11","38","53","27"
"USW00014764","43.64222","-70.30444","13.7","2019-04-12","39","47","30"
"USW00014764","43.64222","-70.30444","13.7","2019-04-13","51","73","43"
"USW00014764","43.64222","-70.30444","13.7","2019-04-14","54","58","43"
"USW00014764","43.64222","-70.30444","13.7","2019-04-15","48","64","42"
"USW00014764","43.64222","-70.30444","13.7","2019-04-16","45","50","35"
"USW00014764","43.64222","-70.30444","13.7","2019-04-17","46","60","33"
"USW00014764","43.64222","-70.30444","13.7","2019-04-18","41","47","30"
"USW00014764","43.64222","-70.30444","13.7","2019-04-19","51","71","43"
"USW00014764","43.64222","-70.30444","13.7","2019-04-20","57","58","52"
"USW00014764","43.64222","-70.30444","13.7","2019-04-21","54","59","45"
"USW00014764","43.64222","-70.30444","13.7","2019-04-22","50","60","44"
"USW00014764","43.64222","-70.30444","13.7","2019-04-23","50","52","43"
"USW00014764","43.64222","-70.30444","13.7","2019-04-24","45","53","42"
"USW00014764","43.64222","-70.30444","13.7","2019-04-25","47","54","38"
"USW00014764","43.64222","-70.30444","13.7","2019-04-26","43","50","39"
"USW00014764","43.64222","-70.30444","13.7","2019-04-27","48","54","43"
"USW00014764","43.64222","-70.30444","13.7","2019-04-28","47","57","35"
"USW00014764","43.64222","-70.30444","13.7","2019-04-29","46","56","30"
"USW00014764","43.64222","-70.30444","13.7","2019-04-30","47","53","40"
"USW00014764","43.64222","-70.30444","13.7","2019-05-01","46","55","37"
"USW00014764","43.64222","-70.30444","13.7","2019-05-02","44","45","42"
"USW00014764","43.64222","-70.30444","13.7","2019-05-03","44","48","43"
"USW00014764","43.64222","-70.30444","13.7","2019-05-04","50","61","44"
"USW00014764","43.64222","-70.30444","13.7","2019-05-05","53","61","48"
"USW00014764","43.64222","-70.30444","13.7","2019-05-06","52","60","45"
"USW00014764","43.64222","-70.30444","13.7","2019-05-07","53","66","44"
"USW00014764","43.64222","-70.30444","13.7","2019-05-08","54","64","44"
"USW00014764","43.64222","-70.30444","13.7","2019-05-09","48","56","38"
"USW00014764","43.64222","-70.30444","13.7","2019-05-10","47","51","45"
"USW00014764","43.64222","-70.30444","13.7","2019-05-11","55","63","47"
"USW00014764","43.64222","-70.30444","13.7","2019-05-12","51","54","42"
"USW00014764","43.64222","-70.30444","13.7","2019-05-13","48","54","42"
"USW00014764","43.64222","-70.30444","13.7","2019-05-14","42","45","39"
"USW00014764","43.64222","-70.30444","13.7","2019-05-15","46","56","40"
"USW00014764","43.64222","-70.30444","13.7","2019-05-16","50","60","43"
"USW00014764","43.64222","-70.30444","13.7","2019-05-17","50","57","44"
"USW00014764","43.64222","-70.30444","13.7","2019-05-18","55","68","44"
"USW00014764","43.64222","-70.30444","13.7","2019-05-19","54","62","49"
"USW00014764","43.64222","-70.30444","13.7","2019-05-20","58","75","50"
"USW00014764","43.64222","-70.30444","13.7","2019-05-21","61","65","52"
"USW00014764","43.64222","-70.30444","13.7","2019-05-22","57","68","49"
"USW00014764","43.64222","-70.30444","13.7","2019-05-23","56","64","48"
"USW00014764","43.64222","-70.30444","13.7","2019-05-24","57","63","46"
"USW00014764","43.64222","-70.30444","13.7","2019-05-25","57","72","45"
"USW00014764","43.64222","-70.30444","13.7","2019-05-26","61","84","51"
"USW00014764","43.64222","-70.30444","13.7","2019-05-27","61","74","50"
"USW00014764","43.64222","-70.30444","13.7","2019-05-28","51","54","42"
"USW00014764","43.64222","-70.30444","13.7","2019-05-29","48","55","44"
"USW00014764","43.64222","-70.30444","13.7","2019-05-30","51","58","47"
"USW00014764","43.64222","-70.30444","13.7","2019-05-31","58","69","52"
"USW00014764","43.64222","-70.30444","13.7","2019-06-01","56","64","49"
"USW00014764","43.64222","-70.30444","13.7","2019-06-02","52","56","50"
"USW00014764","43.64222","-70.30444","13.7","2019-06-03","58","69","50"
"USW00014764","43.64222","-70.30444","13.7","2019-06-04","57","68","47"
"USW00014764","43.64222","-70.30444","13.7","2019-06-05","58","65","51"
"USW00014764","43.64222","-70.30444","13.7","2019-06-06","61","76","54"
"USW00014764","43.64222","-70.30444","13.7","2019-06-07","62","73","50"
"USW00014764","43.64222","-70.30444","13.7","2019-06-08","63","75","50"
"USW00014764","43.64222","-70.30444","13.7","2019-06-09","60","72","47"
"USW00014764","43.64222","-70.30444","13.7","2019-06-10","65","78","55"
"USW00014764","43.64222","-70.30444","13.7","2019-06-11","63","72","56"
"USW00014764","43.64222","-70.30444","13.7","2019-06-12","62","73","48"
"USW00014764","43.64222","-70.30444","13.7","2019-06-13","56","58","50"
"USW00014764","43.64222","-70.30444","13.7","2019-06-14","57","69","49"
"USW00014764","43.64222","-70.30444","13.7","2019-06-15","63","75","49"
"USW00014764","43.64222","-70.30444","13.7","2019-06-16","66","71","61"
"USW00014764","43.64222","-70.30444","13.7","2019-06-17","67","77","57"
"USW00014764","43.64222","-70.30444","13.7","2019-06-18","62","69","55"
"USW00014764","43.64222","-70.30444","13.7","2019-06-19","60","68","57"
"USW00014764","43.64222","-70.30444","13.7","2019-06-20","58","59","56"
"USW00014764","43.64222","-70.30444","13.7","2019-06-21","63","72","58"
"USW00014764","43.64222","-70.30444","13.7","2019-06-22","67","80","57"
"USW00014764","43.64222","-70.30444","13.7","2019-06-23","70","84","54"
"USW00014764","43.64222","-70.30444","13.7","2019-06-24","68","77","55"
"USW00014764","43.64222","-70.30444","13.7","2019-06-25","59","63","53"
"USW00014764","43.64222","-70.30444","13.7","2019-06-26","64","74","55"
"USW00014764","43.64222","-70.30444","13.7","2019-06-27","63","72","58"
"USW00014764","43.64222","-70.30444","13.7","2019-06-28","67","81","58"
"USW00014764","43.64222","-70.30444","13.7","2019-06-29","74","84","65"
"USW00014764","43.64222","-70.30444","13.7","2019-06-30","68","77","61"
"USW00014764","43.64222","-70.30444","13.7","2019-07-01","69","83","60"
"USW00014764","43.64222","-70.30444","13.7","2019-07-02","76","89","66"
"USW00014764","43.64222","-70.30444","13.7","2019-07-03","76","85","63"
"USW00014764","43.64222","-70.30444","13.7","2019-07-04","77","89","65"
"USW00014764","43.64222","-70.30444","13.7","2019-07-05","76","87","63"
"USW00014764","43.64222","-70.30444","13.7","2019-07-06","77","91","67"
"USW00014764","43.64222","-70.30444","13.7","2019-07-07","71","80","60"
"USW00014764","43.64222","-70.30444","13.7","2019-07-08","69","80","57"
"USW00014764","43.64222","-70.30444","13.7","2019-07-09","72","87","58"
"USW00014764","43.64222","-70.30444","13.7","2019-07-10","71","81","62"
"USW00014764","43.64222","-70.30444","13.7","2019-07-11","65","69","60"
"USW00014764","43.64222","-70.30444","13.7","2019-07-12","69","78","65"
"USW00014764","43.64222","-70.30444","13.7","2019-07-13","72","83","64"
"USW00014764","43.64222","-70.30444","13.7","2019-07-14","75","85","65"
"USW00014764","43.64222","-70.30444","13.7","2019-07-15","72","82","60"
"USW00014764","43.64222","-70.30444","13.7","2019-07-16","72","80","60"
"USW00014764","43.64222","-70.30444","13.7","2019-07-17","76","88","68"
"USW00014764","43.64222","-70.30444","13.7","2019-07-18","72","75","61"
"USW00014764","43.64222","-70.30444","13.7","2019-07-19","69","80","60"
"USW00014764","43.64222","-70.30444","13.7","2019-07-20","82","91","71"
"USW00014764","43.64222","-70.30444","13.7","2019-07-21","84","94","76"
"USW00014764","43.64222","-70.30444","13.7","2019-07-22","75","81","63"
"USW00014764","43.64222","-70.30444","13.7","2019-07-23","64","71","61"
"USW00014764","43.64222","-70.30444","13.7","2019-07-24","69","79","62"
"USW00014764","43.64222","-70.30444","13.7","2019-07-25","69","78","59"
"USW00014764","43.64222","-70.30444","13.7","2019-07-26","70","81","58"
"USW00014764","43.64222","-70.30444","13.7","2019-07-27","70","77","63"
"USW00014764","43.64222","-70.30444","13.7","2019-07-28","71","81","61"
"USW00014764","43.64222","-70.30444","13.7","2019-07-29","77","86","68"
"USW00014764","43.64222","-70.30444","13.7","2019-07-30","78","88","67"
"USW00014764","43.64222","-70.30444","13.7","2019-07-31","79","90","69"
"USW00014764","43.64222","-70.30444","13.7","2019-08-01","76","85","63"
"USW00014764","43.64222","-70.30444","13.7","2019-08-02","72","85","59"
"USW00014764","43.64222","-70.30444","13.7","2019-08-03","71","82","58"
"USW00014764","43.64222","-70.30444","13.7","2019-08-04","71","80","61"
"USW00014764","43.64222","-70.30444","13.7","2019-08-05","67","78","52"
"USW00014764","43.64222","-70.30444","13.7","2019-08-06","68","78","56"
"USW00014764","43.64222","-70.30444","13.7","2019-08-07","71","79","66"
"USW00014764","43.64222","-70.30444","13.7","2019-08-08","72","79","67"
"USW00014764","43.64222","-70.30444","13.7","2019-08-09","73","84","64"
"USW00014764","43.64222","-70.30444","13.7","2019-08-10","68","78","55"
"USW00014764","43.64222","-70.30444","13.7","2019-08-11","65","78","54"
"USW00014764","43.64222","-70.30444","13.7","2019-08-12","72","84","60"
"USW00014764","43.64222","-70.30444","13.7","2019-08-13","72","77","66"
"USW00014764","43.64222","-70.30444","13.7","2019-08-14","69","76","59"
"USW00014764","43.64222","-70.30444","13.7","2019-08-15","68","77","59"
"USW00014764","43.64222","-70.30444","13.7","2019-08-16","67","75","63"
"USW00014764","43.64222","-70.30444","13.7","2019-08-17","67","70","64"
"USW00014764","43.64222","-70.30444","13.7","2019-08-18","70","81","65"
"USW00014764","43.64222","-70.30444","13.7","2019-08-19","71","84","65"
"USW00014764","43.64222","-70.30444","13.7","2019-08-20","76","85","63"
"USW00014764","43.64222","-70.30444","13.7","2019-08-21","68","77","59"
"USW00014764","43.64222","-70.30444","13.7","2019-08-22","74","85","66"
"USW00014764","43.64222","-70.30444","13.7","2019-08-23","72","79","59"
"USW00014764","43.64222","-70.30444","13.7","2019-08-24","65","73","53"
"USW00014764","43.64222","-70.30444","13.7","2019-08-25","63","68","51"
"USW00014764","43.64222","-70.30444","13.7","2019-08-26","60","73","47"
"USW00014764","43.64222","-70.30444","13.7","2019-08-27","63","78","50"
"USW00014764","43.64222","-70.30444","13.7","2019-08-28","65","73","59"
"USW00014764","43.64222","-70.30444","13.7","2019-08-29","68","82","61"
"USW00014764","43.64222","-70.30444","13.7","2019-08-30","71","82","58"
"USW00014764","43.64222","-70.30444","13.7","2019-08-31","69","77","56"
"USW00014764","43.64222","-70.30444","13.7","2019-09-01","62","68","51"
"USW00014764","43.64222","-70.30444","13.7","2019-09-02","63","68","60"
"USW00014764","43.64222","-70.30444","13.7","2019-09-03","66","76","58"
"USW00014764","43.64222","-70.30444","13.7","2019-09-04","66","72","62"
"USW00014764","43.64222","-70.30444","13.7","2019-09-05","64","72","52"
"USW00014764","43.64222","-70.30444","13.7","2019-09-06","58","66","50"
"USW00014764","43.64222","-70.30444","13.7","2019-09-07","59","67","54"
"USW00014764","43.64222","-70.30444","13.7","2019-09-08","58","67","48"
"USW00014764","43.64222","-70.30444","13.7","2019-09-09","57","68","46"
"USW00014764","43.64222","-70.30444","13.7","2019-09-10","58","68","46"
"USW00014764","43.64222","-70.30444","13.7","2019-09-11","70","85","64"
"USW00014764","43.64222","-70.30444","13.7","2019-09-12","64","68","48"
"USW00014764","43.64222","-70.30444","13.7","2019-09-13","56","65","46"
"USW00014764","43.64222","-70.30444","13.7","2019-09-14","55","64","43"
"USW00014764","43.64222","-70.30444","13.7","2019-09-15","67","77","58"
"USW00014764","43.64222","-70.30444","13.7","2019-09-16","62","71","52"
"USW00014764","43.64222","-70.30444","13.7","2019-09-17","57","67","45"
"USW00014764","43.64222","-70.30444","13.7","2019-09-18","55","63","40"
"USW00014764","43.64222","-70.30444","13.7","2019-09-19","52","68","38"
"USW00014764","43.64222","-70.30444","13.7","2019-09-20","60","81","42"
"USW00014764","43.64222","-70.30444","13.7","2019-09-21","68","82","54"
"USW00014764","43.64222","-70.30444","13.7","2019-09-22","67","80","55"
"USW00014764","43.64222","-70.30444","13.7","2019-09-23","75","89","68"
"USW00014764","43.64222","-70.30444","13.7","2019-09-24","71","80","52"
"USW00014764","43.64222","-70.30444","13.7","2019-09-25","60","71","48"
"USW00014764","43.64222","-70.30444","13.7","2019-09-26","59","72","48"
"USW00014764","43.64222","-70.30444","13.7","2019-09-27","59","69","49"
"USW00014764","43.64222","-70.30444","13.7","2019-09-28","62","73","51"
"USW00014764","43.64222","-70.30444","13.7","2019-09-29","65","70","48"
"USW00014764","43.64222","-70.30444","13.7","2019-09-30","51","59","42"
"USW00014764","43.64222","-70.30444","13.7","2019-10-01","56","64","54"
"USW00014764","43.64222","-70.30444","13.7","2019-10-02","62","66","45"
"USW00014764","43.64222","-70.30444","13.7","2019-10-03","47","52","38"
"USW00014764","43.64222","-70.30444","13.7","2019-10-04","50","57","41"
"USW00014764","43.64222","-70.30444","13.7","2019-10-05","47","61","32"
"USW00014764","43.64222","-70.30444","13.7","2019-10-06","48","62","33"
"USW00014764","43.64222","-70.30444","13.7","2019-10-07","63","71","57"
"USW00014764","43.64222","-70.30444","13.7","2019-10-08","59","66","47"
"USW00014764","43.64222","-70.30444","13.7","2019-10-09","53","59","48"
"USW00014764","43.64222","-70.30444","13.7","2019-10-10","53","61","48"
"USW00014764","43.64222","-70.30444","13.7","2019-10-11","55","61","50"
"USW00014764","43.64222","-70.30444","13.7","2019-10-12","53","57","50"
"USW00014764","43.64222","-70.30444","13.7","2019-10-13","57","65","48"
"USW00014764","43.64222","-70.30444","13.7","2019-10-14","56","63","53"
"USW00014764","43.64222","-70.30444","13.7","2019-10-15","55","61","39"
"USW00014764","43.64222","-70.30444","13.7","2019-10-16","47","59","33"
"USW00014764","43.64222","-70.30444","13.7","2019-10-17","53","57","44"
"USW00014764","43.64222","-70.30444","13.7","2019-10-18","50","59","39"
"USW00014764","43.64222","-70.30444","13.7","2019-10-19","47","59","35"
"USW00014764","43.64222","-70.30444","13.7","2019-10-20","43","54","33"
"USW00014764","43.64222","-70.30444","13.7","2019-10-21","53","62","40"
"USW00014764","43.64222","-70.30444","13.7","2019-10-22","48","57","39"
"USW00014764","43.64222","-70.30444","13.7","2019-10-23","56","65","48"
"USW00014764","43.64222","-70.30444","13.7","2019-10-24","53","63","43"
"USW00014764","43.64222","-70.30444","13.7","2019-10-25","52","56","47"
"USW00014764","43.64222","-70.30444","13.7","2019-10-26","51","59","36"
"USW00014764","43.64222","-70.30444","13.7","2019-10-27","45","50","36"
"USW00014764","43.64222","-70.30444","13.7","2019-10-28","48","53","46"
"USW00014764","43.64222","-70.30444","13.7","2019-10-29","50","53","47"
"USW00014764","43.64222","-70.30444","13.7","2019-10-30","55","62","52"
"USW00014764","43.64222","-70.30444","13.7","2019-10-31","58","62","55"
"USW00014764","43.64222","-70.30444","13.7","2019-11-01","57","63","35"
"USW00014764","43.64222","-70.30444","13.7","2019-11-02","40","46","28"
"USW00014764","43.64222","-70.30444","13.7","2019-11-03","42","54","31"
"USW00014764","43.64222","-70.30444","13.7","2019-11-04","42","50","33"
"USW00014764","43.64222","-70.30444","13.7","2019-11-05","51","55","48"
"USW00014764","43.64222","-70.30444","13.7","2019-11-06","46","51","32"
"USW00014764","43.64222","-70.30444","13.7","2019-11-07","40","45","35"
"USW00014764","43.64222","-70.30444","13.7","2019-11-08","34","36","26"
"USW00014764","43.64222","-70.30444","13.7","2019-11-09","29","39","19"
"USW00014764","43.64222","-70.30444","13.7","2019-11-10","38","49","31"
"USW00014764","43.64222","-70.30444","13.7","2019-11-11","41","44","31"
"USW00014764","43.64222","-70.30444","13.7","2019-11-12","31","33","19"
"USW00014764","43.64222","-70.30444","13.7","2019-11-13","20","27","14"
"USW00014764","43.64222","-70.30444","13.7","2019-11-14","22","33","13"
"USW00014764","43.64222","-70.30444","13.7","2019-11-15","36","48","28"
"USW00014764","43.64222","-70.30444","13.7","2019-11-16","30","34","20"
"USW00014764","43.64222","-70.30444","13.7","2019-11-17","25","36","16"
"USW00014764","43.64222","-70.30444","13.7","2019-11-18","32","37","30"
"USW00014764","43.64222","-70.30444","13.7","2019-11-19","37","40","35"
"USW00014764","43.64222","-70.30444","13.7","2019-11-20","37","39","34"
"USW00014764","43.64222","-70.30444","13.7","2019-11-21","39","49","28"
"USW00014764","43.64222","-70.30444","13.7","2019-11-22","39","47","31"
"USW00014764","43.64222","-70.30444","13.7","2019-11-23","35","44","26"
"USW00014764","43.64222","-70.30444","13.7","2019-11-24","33","40","28"
"USW00014764","43.64222","-70.30444","13.7","2019-11-25","41","51","33"
"USW00014764","43.64222","-70.30444","13.7","2019-11-26","38","51","28"
"USW00014764","43.64222","-70.30444","13.7","2019-11-27","39","47","28"
"USW00014764","43.64222","-70.30444","13.7","2019-11-28","40","42","35"
"USW00014764","43.64222","-70.30444","13.7","2019-11-29","35","39","24"
"USW00014764","43.64222","-70.30444","13.7","2019-11-30","26","32","21"
"USW00014764","43.64222","-70.30444","13.7","2019-12-01","25","34","16"
"USW00014764","43.64222","-70.30444","13.7","2019-12-02","29","32","25"
"USW00014764","43.64222","-70.30444","13.7","2019-12-03","29","33","27"
"USW00014764","43.64222","-70.30444","13.7","2019-12-04","28","35","16"
"USW00014764","43.64222","-70.30444","13.7","2019-12-05","31","45","18"
"USW00014764","43.64222","-70.30444","13.7","2019-12-06","31","34","21"
"USW00014764","43.64222","-70.30444","13.7","2019-12-07","26","33","16"
"USW00014764","43.64222","-70.30444","13.7","2019-12-08","21","36","7"
"USW00014764","43.64222","-70.30444","13.7","2019-12-09","40","53","36"
"USW00014764","43.64222","-70.30444","13.7","2019-12-10","54","58","41"
"USW00014764","43.64222","-70.30444","13.7","2019-12-11","36","41","26"
"USW00014764","43.64222","-70.30444","13.7","2019-12-12","28","33","23"
"USW00014764","43.64222","-70.30444","13.7","2019-12-13","31","42","21"
"USW00014764","43.64222","-70.30444","13.7","2019-12-14","46","54","37"
"USW00014764","43.64222","-70.30444","13.7","2019-12-15","47","54","29"
"USW00014764","43.64222","-70.30444","13.7","2019-12-16","30","34","23"
"USW00014764","43.64222","-70.30444","13.7","2019-12-17","27","32","24"
"USW00014764","43.64222","-70.30444","13.7","2019-12-18","29","34","24"
"USW00014764","43.64222","-70.30444","13.7","2019-12-19","20","24","8"
"USW00014764","43.64222","-70.30444","13.7","2019-12-20","17","30","5"
"USW00014764","43.64222","-70.30444","13.7","2019-12-21","22","31","11"
"USW00014764","43.64222","-70.30444","13.7","2019-12-22","31","43","23"
"USW00014764","43.64222","-70.30444","13.7","2019-12-23","33","48","21"
"USW00014764","43.64222","-70.30444","13.7","2019-12-24","40","45","25"
"USW00014764","43.64222","-70.30444","13.7","2019-12-25","29","36","21"
"USW00014764","43.64222","-70.30444","13.7","2019-12-26","29","32","22"
"USW00014764","43.64222","-70.30444","13.7","2019-12-27","33","43","28"
"USW00014764","43.64222","-70.30444","13.7","2019-12-28","40","49","27"
"USW00014764","43.64222","-70.30444","13.7","2019-12-29","34","42","25"
"USW00014764","43.64222","-70.30444","13.7","2019-12-30","29","32","26"
"USW00014764","43.64222","-70.30444","13.7","2019-12-31","32","39","28"
"USW00014764","43.64222","-70.30444","13.7","2020-01-01","35","40","32"
"USW00014764","43.64222","-70.30444","13.7","2020-01-02","34","41","30"
"USW00014764","43.64222","-70.30444","13.7","2020-01-03","40","46","35"
"USW00014764","43.64222","-70.30444","13.7","2020-01-04","38","41","34"
"USW00014764","43.64222","-70.30444","13.7","2020-01-05","34","35","21"
"USW00014764","43.64222","-70.30444","13.7","2020-01-06","22","26","14"
"USW00014764","43.64222","-70.30444","13.7","2020-01-07","28","38","19"
"USW00014764","43.64222","-70.30444","13.7","2020-01-08","32","39","27"
"USW00014764","43.64222","-70.30444","13.7","2020-01-09","25","29","16"
"USW00014764","43.64222","-70.30444","13.7","2020-01-10","28","43","16"
"USW00014764","43.64222","-70.30444","13.7","2020-01-11","46","63","38"
"USW00014764","43.64222","-70.30444","13.7","2020-01-12","45","52","29"
"USW00014764","43.64222","-70.30444","13.7","2020-01-13","27","29","24"
"USW00014764","43.64222","-70.30444","13.7","2020-01-14","30","36","28"
"USW00014764","43.64222","-70.30444","13.7","2020-01-15","35","45","30"
"USW00014764","43.64222","-70.30444","13.7","2020-01-16","35","35","23"
"USW00014764","43.64222","-70.30444","13.7","2020-01-17","18","23","3"
"USW00014764","43.64222","-70.30444","13.7","2020-01-18","11","19","3"
"USW00014764","43.64222","-70.30444","13.7","2020-01-19","23","37","16"
"USW00014764","43.64222","-70.30444","13.7","2020-01-20","22","27","7"
"USW00014764","43.64222","-70.30444","13.7","2020-01-21","13","23","-4"
"USW00014764","43.64222","-70.30444","13.7","2020-01-22","20","35","8"
"USW00014764","43.64222","-70.30444","13.7","2020-01-23","29","41","15"
"USW00014764","43.64222","-70.30444","13.7","2020-01-24","32","40","22"
"USW00014764","43.64222","-70.30444","13.7","2020-01-25","38","44","36"
"USW00014764","43.64222","-70.30444","13.7","2020-01-26","42","47","35"
"USW00014764","43.64222","-70.30444","13.7","2020-01-27","39","47","33"
"USW00014764","43.64222","-70.30444","13.7","2020-01-28","37","41","31"
"USW00014764","43.64222","-70.30444","13.7","2020-01-29","31","37","19"
"USW00014764","43.64222","-70.30444","13.7","2020-01-30","24","35","15"
"USW00014764","43.64222","-70.30444","13.7","2020-01-31","29","43","17"
"USW00014764","43.64222","-70.30444","13.7","2020-02-01","35","40","31"
"USW00014764","43.64222","-70.30444","13.7","2020-02-02","35","40","28"
"USW00014764","43.64222","-70.30444","13.7","2020-02-03","34","47","22"
"USW00014764","43.64222","-70.30444","13.7","2020-02-04","36","40","26"
"USW00014764","43.64222","-70.30444","13.7","2020-02-05","35","39","27"
"USW00014764","43.64222","-70.30444","13.7","2020-02-06","28","31","24"
"USW00014764","43.64222","-70.30444","13.7","2020-02-07","31","34","24"
"USW00014764","43.64222","-70.30444","13.7","2020-02-08","23","27","8"
"USW00014764","43.64222","-70.30444","13.7","2020-02-09","14","28","0"
"USW00014764","43.64222","-70.30444","13.7","2020-02-10","33","40","27"
"USW00014764","43.64222","-70.30444","13.7","2020-02-11","33","38","25"
"USW00014764","43.64222","-70.30444","13.7","2020-02-12","36","41","32"
"USW00014764","43.64222","-70.30444","13.7","2020-02-13","35","38","31"
"USW00014764","43.64222","-70.30444","13.7","2020-02-14","23","32","5"
"USW00014764","43.64222","-70.30444","13.7","2020-02-15","10","26","-1"
"USW00014764","43.64222","-70.30444","13.7","2020-02-16","30","42","23"
"USW00014764","43.64222","-70.30444","13.7","2020-02-17","34","40","23"
"USW00014764","43.64222","-70.30444","13.7","2020-02-18","25","37","19"
"USW00014764","43.64222","-70.30444","13.7","2020-02-19","33","40","22"
"USW00014764","43.64222","-70.30444","13.7","2020-02-20","22","29","12"
"USW00014764","43.64222","-70.30444","13.7","2020-02-21","17","28","2"
"USW00014764","43.64222","-70.30444","13.7","2020-02-22","31","44","19"
"USW00014764","43.64222","-70.30444","13.7","2020-02-23","35","45","21"
"USW00014764","43.64222","-70.30444","13.7","2020-02-24","36","51","24"
"USW00014764","43.64222","-70.30444","13.7","2020-02-25","40","47","33"
"USW00014764","43.64222","-70.30444","13.7","2020-02-26","41","46","37"
"USW00014764","43.64222","-70.30444","13.7","2020-02-27","41","48","31"
"USW00014764","43.64222","-70.30444","13.7","2020-02-28","32","37","27"
"USW00014764","43.64222","-70.30444","13.7","2020-02-29","30","35","19"
"USW00014764","43.64222","-70.30444","13.7","2020-03-01","25","35","16"
"USW00014764","43.64222","-70.30444","13.7","2020-03-02","30","44","18"
"USW00014764","43.64222","-70.30444","13.7","2020-03-03","44","61","32"
"USW00014764","43.64222","-70.30444","13.7","2020-03-04","46","51","36"
"USW00014764","43.64222","-70.30444","13.7","2020-03-05","42","51","29"
"USW00014764","43.64222","-70.30444","13.7","2020-03-06","35","45","25"
"USW00014764","43.64222","-70.30444","13.7","2020-03-07","35","44","26"
"USW00014764","43.64222","-70.30444","13.7","2020-03-08","37","52","25"
"USW00014764","43.64222","-70.30444","13.7","2020-03-09","50","70","38"
"USW00014764","43.64222","-70.30444","13.7","2020-03-10","42","48","37"
"USW00014764","43.64222","-70.30444","13.7","2020-03-11","44","51","36"
"USW00014764","43.64222","-70.30444","13.7","2020-03-12","36","42","30"
"USW00014764","43.64222","-70.30444","13.7","2020-03-13","43","50","39"
"USW00014764","43.64222","-70.30444","13.7","2020-03-14","45","53","37"
"USW00014764","43.64222","-70.30444","13.7","2020-03-15","39","45","25"
"USW00014764","43.64222","-70.30444","13.7","2020-03-16","27","35","20"
"USW00014764","43.64222","-70.30444","13.7","2020-03-17","36","42","32"
"USW00014764","43.64222","-70.30444","13.7","2020-03-18","39","48","28"
"USW00014764","43.64222","-70.30444","13.7","2020-03-19","41","43","37"
"USW00014764","43.64222","-70.30444","13.7","2020-03-20","42","63","37"
"USW00014764","43.64222","-70.30444","13.7","2020-03-21","46","54","26"
"USW00014764","43.64222","-70.30444","13.7","2020-03-22","29","40","21"
"USW00014764","43.64222","-70.30444","13.7","2020-03-23","31","38","21"
"USW00014764","43.64222","-70.30444","13.7","2020-03-24","38","49","33"
"USW00014764","43.64222","-70.30444","13.7","2020-03-25","37","43","27"
"USW00014764","43.64222","-70.30444","13.7","2020-03-26","40","52","31"
"USW00014764","43.64222","-70.30444","13.7","2020-03-27","46","55","36"
"USW00014764","43.64222","-70.30444","13.7","2020-03-28","42","51","29"
"USW00014764","43.64222","-70.30444","13.7","2020-03-29","43","46","37"
"USW00014764","43.64222","-70.30444","13.7","2020-03-30","38","39","34"
"USW00014764","43.64222","-70.30444","13.7","2020-03-31","37","47","30"
"USW00014764","43.64222","-70.30444","13.7","2020-04-01","38","46","29"
"USW00014764","43.64222","-70.30444","13.7","2020-04-02","42","46","39"
"USW00014764","43.64222","-70.30444","13.7","2020-04-03","46","47","43"
"USW00014764","43.64222","-70.30444","13.7","2020-04-04","45","53","39"
"USW00014764","43.64222","-70.30444","13.7","2020-04-05","43","50","39"
"USW00014764","43.64222","-70.30444","13.7","2020-04-06","48","60","37"
"USW00014764","43.64222","-70.30444","13.7","2020-04-07","45","53","32"
"USW00014764","43.64222","-70.30444","13.7","2020-04-08","42","50","35"
"USW00014764","43.64222","-70.30444","13.7","2020-04-09","42","45","33"
"USW00014764","43.64222","-70.30444","13.7","2020-04-10","38","44","35"
"USW00014764","43.64222","-70.30444","13.7","2020-04-11","41","47","31"
"USW00014764","43.64222","-70.30444","13.7","2020-04-12","42","53","31"
"USW00014764","43.64222","-70.30444","13.7","2020-04-13","49","59","45"
"USW00014764","43.64222","-70.30444","13.7","2020-04-14","52","58","44"
"USW00014764","43.64222","-70.30444","13.7","2020-04-15","46","52","32"
"USW00014764","43.64222","-70.30444","13.7","2020-04-16","39","47","29"
"USW00014764","43.64222","-70.30444","13.7","2020-04-17","39","49","31"
"USW00014764","43.64222","-70.30444","13.7","2020-04-18","40","43","30"
"USW00014764","43.64222","-70.30444","13.7","2020-04-19","42","56","27"
"USW00014764","43.64222","-70.30444","13.7","2020-04-20","49","54","32"
"USW00014764","43.64222","-70.30444","13.7","2020-04-21","40","49","28"
"USW00014764","43.64222","-70.30444","13.7","2020-04-22","37","43","31"
"USW00014764","43.64222","-70.30444","13.7","2020-04-23","40","54","26"
"USW00014764","43.64222","-70.30444","13.7","2020-04-24","43","50","35"
"USW00014764","43.64222","-70.30444","13.7","2020-04-25","45","56","36"
"USW00014764","43.64222","-70.30444","13.7","2020-04-26","44","54","34"
